Time_sec,knee_angle,ankle_angle,knee_velocity_filtered,ankle_velocity_filtered,Pressure
0.812,0.4356601452069397,-30.0,5.962339352532558e-07,-1.199903556241503,107.78
0.817,0.4356601452069397,-30.0,2.758821859524268e-06,-1.3610556415004944,107.76
0.822,0.4356601452069397,-30.0,3.880766724369113e-06,-1.2826577565792734,107.72
0.827,0.4356601452069397,-30.0,3.912935243152753e-06,-1.0302443071522043,107.72
0.832,0.4356601452069397,-30.0,2.9969255650281528e-06,-0.6803160631014826,107.68
0.837,0.4356601452069397,-30.0,1.425549253660129e-06,-0.3066584785431838,107.68
0.842,0.4356601452069397,-30.0,-4.11897164007049e-07,0.029909082981352732,107.64
0.847,0.4356601452069397,-30.0,-2.0926825197773354e-06,0.2876253569656831,107.64
0.852,0.4356601452069397,-30.0,-3.225504593234597e-06,0.4457456814428364,107.6
0.862,0.4356601452069397,-30.0,-3.511082105216463e-06,0.5029817795812421,107.58
0.867,0.4356601452069397,-30.0,-2.792692352471696e-06,0.47341275978531233,107.58
0.872,0.4356601452069397,-30.0,-1.0910870962263564e-06,0.3810097293889342,107.56
0.877,0.4356601452069397,-30.0,1.3814345912709184e-06,0.25387216135939933,107.56
0.882,0.4356601452069397,-30.0,4.232206296296342e-06,0.1190820616552538,107.54
0.887,0.4356601452069397,-30.0,6.927408712125672e-06,-0.0011984288327497854,107.56
0.892,0.4356601452069397,-30.0,8.85940603123498e-06,-0.09207004202674789,107.56
0.897,0.4356601452069397,-30.0,9.438496425078784e-06,-0.14665290206364479,107.58
0.902,0.4356601452069397,-30.0,8.200735308261946e-06,-0.1654616236042255,107.6
0.907,0.4356601452069397,-30.0,4.9186120443558e-06,-0.1547597825364582,107.64
0.912,0.4356601452069397,-30.0,-3.028724685106346e-07,-0.12432926965112398,107.64
0.917,0.4356601452069397,-30.0,-6.964691667713602e-06,-0.08509134785261538,107.68
0.927,0.4356601452069397,-30.0,-1.4166510939016332e-05,-0.04695979970805784,107.72
0.937,0.4356601452069397,-30.0,-2.0669332673227105e-05,-0.01721179813865818,107.72
0.942,0.4356601452069397,-30.0,-2.5035709444891787e-05,0.00045150321182171264,107.74
0.947,0.4356601452069397,-30.0,-2.5843305329182713e-05,0.0060984293440499915,107.72
0.957,0.4356601452069397,-30.0,-2.1953024320956857e-05,0.003063340835476886,107.72
0.967,0.4356601452069397,-30.0,-1.2797621341431475e-05,-0.0031180909110638277,107.74
0.972,0.4356601452069397,-30.0,1.3566581228874464e-06,-0.0061358688707758334,107.72
0.977,0.4356601452069397,-30.0,1.9231214001229585e-05,-0.00045754069717236605,107.7
0.982,0.4356601452069397,-30.0,3.8495119380001215e-05,0.01724521883992933,107.7
0.992,0.4356601452069397,-30.0,5.591007060183622e-05,0.04703266717197604,107.66
0.997,0.4356601452069397,-30.0,6.768474364268333e-05,0.0851946681041752,107.66
1.002,0.4356601452069397,-30.0,7.003083178122879e-05,0.12444551838450231,107.6
1.007,0.4356601452069397,-30.0,5.987320388077102e-05,0.15486484822445412,107.62
1.027,0.4356601452069397,-30.0,3.56244887050714e-05,0.16552819273912184,107.54
1.032,0.4356601452069397,-30.0,-2.1027792389469844e-06,0.14665502525090646,107.54
1.037,0.4356601452069397,-30.0,-4.999715102038267e-05,0.09198838542487842,107.54
1.052,0.4356601452069397,-30.0,-0.00010191537061117471,0.0010254909659760329,107.56
1.057,0.4356601452069397,-30.0,-0.0001492428259873564,-0.11933765997256156,107.54
1.062,0.4356601452069397,-30.0,-0.0001818177579467814,-0.25418327839748023,107.56
1.067,0.4356601452069397,-30.0,-0.00018940371274512395,-0.3813310864511251,107.62
1.072,0.4356601452069397,-30.0,-0.00016358764079605503,-0.4736847485813979,107.64
1.082,0.4356601452069397,-30.0,-9.98669603004287e-05,-0.5031378980530329,107.68
1.087,0.4356601452069397,-30.0,4.127440845926353e-07,-0.44572320671273896,107.7
1.092,0.4356601452069397,-30.0,0.00012867438826609062,-0.2873781702253251,107.72
1.107,0.4356601452069397,-30.0,0.00026869482109267474,-0.029420870174025053,107.72
1.112,0.4356601452069397,-30.0,0.00039750775538471557,0.3073629850555168,107.74
1.117,0.4356601452069397,-30.0,0.0004878235030553525,0.6811644209537179,107.74
1.122,0.4356601452069397,-30.0,0.0005119362080873695,1.0311167760197208,107.74
1.132,0.4356601452069397,-30.0,0.0004468021831029154,1.283396663486439,107.72
1.142,0.4356601452069397,-30.0,0.0002796648583842023,1.3614844334996334,107.7
1.147,0.4356601452069397,-30.0,1.3324637793393048e-05,1.1998546734661022,107.7
1.152,0.4356601452069397,-30.0,-0.00033003375532843595,0.7595458244881665,107.68
1.167,0.4356601452069397,-30.0,-0.0007075776423711666,0.04330352117223869,107.62
1.172,0.4356601452069397,-30.0,-0.001058080674113541,-0.8925358467290786,107.6
1.177,0.4356601452069397,-30.0,-0.0013082566182139644,-1.9323964013632395,107.6
1.182,0.4356601452069397,-30.0,-0.0013831264516502525,-2.904648618928112,107.6
1.187,0.4356601452069397,-30.0,-0.0012196033895859372,-3.595270908076113,107.58
1.197,0.4356601452069397,-30.0,-0.0007816489868084535,-3.7721152665582287,107.56
1.202,0.4356601452069397,-30.0,-7.459809761175736e-05,-3.2179852478223148,107.54
1.207,0.4356601452069397,-30.0,0.0008442657901112947,-1.768677888290937,107.52
1.212,0.4356601452069397,-30.0,0.0018619168260311475,0.6496740825905395,107.54
1.222,0.4356601452069397,-30.0,0.002815183400071356,3.9907573104194687,107.58
1.227,0.4356601452069397,-30.0,0.0035073129850649405,8.072550625351257,107.6
1.232,0.4356601452069397,-30.0,0.003735468035505597,12.581527942419847,107.64
1.242,0.4356601452069397,-30.0,0.003327055751415037,17.099070839978033,107.7
1.247,0.4356601452069397,-30.0,0.0021805513685634473,21.148368703565577,107.7
1.252,0.4356601452069397,-30.0,0.0003044177036649041,24.255332378445534,107.72
1.257,0.4356601452069397,-30.0,-0.002153709251104208,26.012988395859725,107.72
1.277,0.4356601452069397,-29.105566149186778,-0.004895764554810098,26.13706107723875,107.74
1.282,0.4356601452069397,-29.105566149186778,-0.007487055450880723,24.502274896728657,107.72
1.287,0.4356601452069397,-29.105566149186778,-0.009399542301005866,21.154177934378144,107.74
1.292,0.4356601452069397,-29.105566149186778,-0.010084732075110911,16.297912855542467,107.74
1.302,0.4356601452069397,-29.105566149186778,-0.009070801723852438,10.270379975321907,107.72
1.312,0.4356601452069397,-29.105566149186778,-0.006072519348046287,3.503769257054294,107.7
1.317,0.4356601452069397,-29.105566149186778,-0.001096932531138375,-3.513293427341034,107.68
1.322,0.4356601452069397,-29.105566149186778,0.005476178623315633,-10.274029056866572,107.68
1.327,0.4356601452069397,-29.105566149186778,0.012861231457468687,-16.291153293044456,107.64
1.337,0.4356601452069397,-29.105566149186778,0.01990061452218528,-21.134954584603026,107.62
1.342,0.4356601452069397,-29.105566149186778,0.025177678400471318,-24.471757575758996,107.58
1.347,0.4356601452069397,-29.105566149186778,0.027209926257788068,-26.099853500076176,107.6
1.357,0.4356601452069397,-29.105566149186778,0.02470862468363223,-25.976710299706966,107.56
1.362,0.4356601452069397,-30.0,0.01687474598162712,-24.22956228136551,107.54
1.367,0.4356601452069397,-30.0,0.0036859208479500193,-21.143026307645922,107.54
1.372,0.4356601452069397,-30.0,-0.01388191809633316,-17.122417129213947,107.54
1.392,0.4356601452069397,-30.0,-0.03375804060161497,-12.638055928067802,107.64
1.397,0.4356601452069397,-30.0,-0.05285869844036855,-8.16111507657037,107.66
1.402,0.4356601452069397,-30.0,-0.06738176420559609,-4.1033301309952055,107.66
1.407,0.4356601452069397,-30.0,-0.07331860477474436,-0.7710962633362917,107.71
1.417,0.4356601452069397,-30.0,-0.06714809382416963,1.659659451577183,107.7
1.422,0.4356601452069397,-30.0,-0.046633743000322,3.146262105746954,107.72
1.427,0.4356601452069397,-30.0,-0.011603540328947457,3.762428108634593,107.72
1.432,0.4356601452069397,-30.0,0.03543830970401792,3.6674348364257128,107.73
1.442,0.4356601452069397,-30.0,0.08902918476565053,3.0684130450317353,107.74
1.447,0.4356601452069397,-30.0,0.14094019834366583,2.1827930280457157,107.7
1.452,0.4356601452069397,-30.0,0.1809391689172,1.2067096318266854,107.74
1.457,0.4356601452069397,-30.0,0.19814102017886948,0.29321210333714115,107.74
1.462,0.4356601452069397,-30.0,0.1828571308678971,-0.45811534278772265,107.72
1.467,0.4356601452069397,-30.0,0.1287375449649407,-1.0006365361533411,107.68
1.482,0.4356601452069397,-30.0,0.034888510582766055,-1.3314607918061427,107.6
1.487,0.4356601452069397,-30.0,-0.09243469717979076,-1.4768523798923454,107.6
1.492,0.4356601452069397,-30.0,-0.23898958598646078,-1.475957613314797,107.58
1.497,0.4356601452069397,-30.0,-0.3829495861057641,-1.3663175942362076,107.54
1.507,0.4356601452069397,-30.0,-0.4968065165647349,-1.1738635797739394,107.54
1.512,0.4356601452069397,-30.0,-0.5508165102984084,-0.9089519135346432,107.5
1.517,0.4356601452069397,-30.0,-0.5177511382379397,-0.5686787059871307,107.48
1.522,0.4356601452069397,-30.0,-0.3783990794558243,-0.14441906133095359,107.51
1.532,0.4356601452069397,-30.0,-0.12696441308829218,0.3675520651946073,107.46
1.537,0.4356601452069397,-30.0,0.22471160150513764,0.955220520561755,107.48
1.547,0.4356601452069397,-30.0,0.6452511377252949,1.582870420120355,107.56
1.552,0.4356601452069397,-30.0,1.085176579189407,2.188768482362606,107.56
1.557,0.4356601452069397,-30.0,1.4823232805547246,2.6903760709952445,107.58
1.562,0.4356601452069397,-30.0,1.7712503512025954,2.997583182590557,107.6
1.567,0.4356601452069397,-30.0,1.8958544749599058,3.0327217180284163,107.62
1.572,0.4356601452069397,-30.0,1.8234738745319665,2.7542575324663923,107.6
1.582,0.4356601452069397,-30.0,1.5579037805361484,2.1793872105722505,107.64
1.597,0.4356601452069397,-30.0,1.148132184121369,1.3996410709788225,107.66
1.602,0.4356601452069397,-30.0,0.6894800055975457,0.5834166816954487,107.66
1.607,0.4356601452069397,-30.0,0.3144414471644183,-0.03946524690482988,107.62
1.612,0.4356601452069397,-30.0,0.1720969427963582,-0.21323434523277435,107.64
1.622,0.7909665504849569,-29.423191665729526,0.3976184073549836,0.2909450620863195,107.62
1.627,0.7909665504849569,-29.423191665729526,1.076815494598808,1.6132513940242132,107.6
1.632,0.4356601452069397,-30.0,2.213867560587653,3.748739382340336,107.58
1.637,0.4356601452069397,-30.0,3.7117365011902876,6.512626705894794,107.56
1.647,0.4356601452069397,-30.0,5.372989146546832,9.540991081769933,107.53
1.657,0.4356601452069397,-30.0,6.924010475997614,12.332635694052033,107.5
1.662,0.4356601452069397,-30.0,8.059457431713192,14.327505289653558,107.5
1.677,0.4356601452069397,-30.0,8.498365358918589,15.007586280134639,107.48
1.682,0.7909665504849569,-29.423191665729526,8.04018112972339,14.000380049266617,107.48
1.687,0.7909665504849569,-29.423191665729526,6.6089235464492555,11.164151102276605,107.48
1.692,0.7909665504849569,-29.423191665729526,4.276482355336859,6.638067833706231,107.46
1.707,0.7909665504849569,-29.423191665729526,1.2606826486710045,0.8474730905675376,107.56
1.712,0.7909665504849569,-29.423191665729526,-2.101329329590959,-5.537436339920149,107.58
1.717,0.7909665504849569,-29.423191665729526,-5.3997179812661456,-11.684026989128952,107.62
1.722,0.7909665504849569,-29.423191665729526,-8.211075703758825,-16.709498046124395,107.62
1.727,0.7909665504849569,-29.423191665729526,-10.160801494014299,-19.80745264763765,107.67
1.732,0.7909665504849569,-29.423191665729526,-10.978966396709522,-20.3704810876658,107.66
1.742,0.4356601452069397,-30.0,-10.540689793982878,-18.08991498482803,107.66
1.752,0.4356601452069397,-30.0,-8.884449653089346,-13.016330915407988,107.68
1.767,0.4356601452069397,-30.0,-6.20558174914838,-5.569905889031137,107.66
1.772,0.4356601452069397,-30.0,-2.826634924196705,3.502660618220322,107.72
1.782,0.4356601452069397,-30.0,0.8499440020133422,13.219929703649784,107.68
1.792,0.4356601452069397,-30.0,4.398932166324657,22.49438056094074,107.64
1.797,0.4356601452069397,-30.0,7.430518467270201,30.280407197402486,107.66
1.802,0.4356601452069397,-30.0,9.64111605410784,35.72001856751692,107.6
1.807,0.4356601452069397,-30.0,10.849561406375448,38.26286928073968,107.58
1.817,0.7909665504849569,-28.662906903848757,11.013581219039933,37.73938869407599,107.54
1.822,0.7909665504849569,-28.662906903848757,10.224545001636358,34.373130888035895,107.54
1.827,0.7909665504849569,-28.662906903848757,8.682400589859663,28.730471395237004,107.52
1.842,0.7909665504849569,-28.662906903848757,6.656405280881968,21.61908401068818,107.48
1.847,0.7909665504849569,-28.662906903848757,4.439648907504618,13.956615923439465,107.5
1.852,0.7909665504849569,-28.662906903848757,2.3057208485534386,6.634603884945751,107.49
1.857,0.7909665504849569,-28.662906903848757,0.47434899642546474,0.39998804585216063,107.52
1.882,0.7909665504849569,-28.662906903848757,-0.909826609192534,-4.230156898090913,107.62
1.887,0.7909665504849569,-28.662906903848757,-1.784140691788657,-7.013122175011737,107.62
1.892,0.7909665504849569,-28.662906903848757,-2.161836023277893,-7.984060986864289,107.66
1.897,0.7909665504849569,-28.662906903848757,-2.1162601684810545,-7.4236385033619765,107.64
1.912,0.7909665504849569,-28.662906903848757,-1.759468466296809,-5.798135088450467,107.66
1.917,0.7909665504849569,-28.662906903848757,-1.2194434634941234,-3.6814998824337954,107.66
1.922,0.7909665504849569,-28.662906903848757,-0.619528477902833,-1.66883412623106,107.66
1.927,0.7909665504849569,-28.662906903848757,-0.06262656657048765,-0.2904467799808029,107.66
1.932,0.7909665504849569,-29.423191665729526,0.37850596852799095,0.06431463350306925,107.67
1.937,0.7909665504849569,-28.662906903848757,0.6647132579141303,-0.796202601306094,107.64
1.942,0.7909665504849569,-28.662906903848757,0.7884337340108192,-2.8380802121981312,107.64
1.952,0.7909665504849569,-28.662906903848757,0.7676615586554031,-5.809663096009167,107.59
1.967,0.7909665504849569,-28.662906903848757,0.6375925945932189,-9.286348641307884,107.56
1.972,0.7909665504849569,-28.662906903848757,0.44164709035755223,-12.746050154632906,107.52
1.977,0.7909665504849569,-28.662906903848757,0.2232928887179958,-15.661913507681229,107.52
1.987,0.7909665504849569,-28.662906903848757,0.019672944215535275,-17.594323678969754,107.5
1.997,0.7909665504849569,-29.423191665729526,-0.14243622851766816,-18.263792483098175,107.48
2.002,0.7909665504849569,-29.423191665729526,-0.24826032636883916,-17.59055225152869,107.49
2.007,0.7909665504849569,-29.423191665729526,-0.29454786703423846,-15.694767643847994,107.48
2.017,0.7909665504849569,-29.423191665729526,-0.28751041536651895,-12.86074477895296,107.52
2.027,0.7909665504849569,-29.423191665729526,-0.23983049744983856,-9.476201339047174,107.58
2.032,0.7909665504849569,-29.423191665729526,-0.16737943549035122,-5.961412312946511,107.59
2.042,0.7909665504849569,-29.423191665729526,-0.08618905216112395,-2.702617296413447,107.66
2.047,0.7909665504849569,-29.423191665729526,-0.010064910349856356,-0.0006407731178462682,107.66
2.052,0.7909665504849569,-29.423191665729526,0.0509500607032032,1.9591726039225772,107.7
2.057,0.7909665504849569,-29.423191665729526,0.09122299131923049,3.1145113375498514,107.68
2.062,0.7909665504849569,-29.423191665729526,0.10938969666525014,3.5139787810053544,107.68
2.067,0.7909665504849569,-29.423191665729526,0.10761836143106812,3.290814969066052,107.72
2.072,0.7909665504849569,-29.423191665729526,0.09051695095803841,2.629151269334414,107.71
2.077,0.7909665504849569,-29.423191665729526,0.06392301717030757,1.729331998796298,107.7
2.082,0.7909665504849569,-29.423191665729526,0.03377952965941718,0.7776691614737903,107.7
2.087,0.7909665504849569,-29.423191665729526,0.0052430568395216304,-0.07576987199777964,107.68
2.107,0.7909665504849569,-29.423191665729526,-0.017895694085321552,-0.7296975546509472,107.66
2.112,0.7909665504849569,-29.423191665729526,-0.03346259735280121,-1.1346197338974844,107.64
2.117,0.7909665504849569,-29.423191665729526,-0.040857876308191626,-1.2878827473340504,107.62
